"","etatID","individuID","connaisance","effetTemps","age","loi","consParSem","region"
"5806",6,5806,1.01420598698734,2010,17.5174854532816,0,0,"region1"
"5807",6,5807,1.13712086814948,2010,16.1208078360651,0,10,"region1"
"5808",6,5808,1.66621644610225,2010,16.6783796206582,0,3,"region1"
"5809",6,5809,-1.14562885469132,2010,19.8565287010279,0,8,"region1"
"5810",6,5810,0.457994916171135,2010,21.4251935437787,0,12,"region1"
"5811",6,5811,-1.03200962861571,2010,19.2999982337933,0,8,"region1"
"5812",6,5812,-2.35269842527913,2010,23.7817626050673,0,12,"region1"
"5813",6,5813,3.2963107916835,2010,19.3601742531173,0,16,"region1"
"5814",6,5814,0.0093577578831717,2010,16.4241994777694,0,12,"region1"
"5815",6,5815,1.46931888837888,2010,20.212423523888,0,6,"region1"
"5816",6,5816,-0.0352640996479241,2010,16.0856311027892,0,20,"region1"
"5817",6,5817,1.99359566900891,2010,21.0979386593681,0,12,"region1"
"5818",6,5818,-2.0016197524175,2010,19.1320128347725,0,5,"region1"
"5819",6,5819,3.51622541228689,2010,16.1647828540299,0,8,"region1"
"5820",6,5820,3.0768807372611,2010,19.9770385415759,0,14,"region1"
"5821",6,5821,0.93899168763064,2012,23.3203650896903,0,15,"region1"
"5822",6,5822,-1.07161942082533,2012,16.7804042696953,0,6,"region1"
"5823",6,5823,1.30210616063995,2012,24.0896045616828,0,11,"region1"
"5824",6,5824,0.305777206050522,2012,20.4527903217822,0,13,"region1"
"5825",6,5825,0.114234316371705,2012,16.8116117150057,0,14,"region1"
"5826",6,5826,-4.36633793870459,2012,22.3089661046397,0,14,"region1"
"5827",6,5827,2.03169790776253,2012,18.4566754384432,0,17,"region1"
"5828",6,5828,-1.38833392577845,2012,21.403948225081,0,5,"region1"
"5829",6,5829,4.80141847042237,2012,18.7284940979443,0,6,"region1"
"5830",6,5830,3.78316149855907,2012,16.8981998844538,0,7,"region1"
"5831",6,5831,4.15721044527569,2012,19.2228905081283,0,9,"region1"
"5832",6,5832,-2.69798841155842,2012,24.649325434817,0,12,"region1"
"5833",6,5833,-1.10187331630763,2012,24.0401136332657,0,4,"region1"
"5834",6,5834,1.03717768801931,2012,17.4496038854122,0,7,"region1"
"5835",6,5835,-1.26854700714164,2012,23.8156490051188,0,7,"region1"
"5836",6,5836,-1.97063081635614,2012,24.0578073300421,0,12,"region1"
"5837",6,5837,6.15451494990839,2012,21.3663477764931,0,15,"region1"
"5838",6,5838,0.0842686712789306,2012,19.436945652822,0,13,"region1"
"5839",6,5839,-0.385111807314685,2012,23.5467435368337,0,10,"region1"
"5840",6,5840,4.55691796625898,2012,19.9311033841223,0,11,"region1"
"5841",6,5841,-6.77719289851773,2009,17.09341487661,0,12,"region1"
"5842",6,5842,3.71568830541669,2009,18.4509300985374,0,7,"region1"
"5843",6,5843,4.14007515804738,2009,19.7575531599578,0,6,"region1"
"5844",6,5844,4.00494101209944,2009,19.0438486936036,0,6,"region1"
"5845",6,5845,0.447358600216446,2009,18.6839409109671,0,8,"region1"
"5846",6,5846,5.38429704502677,2009,21.1299708483275,0,10,"region1"
"5847",6,5847,1.75991261907157,2009,17.6465382825118,0,10,"region1"
"5848",6,5848,0.781031849419445,2009,20.7629922388587,0,3,"region1"
"5849",6,5849,2.49285207594317,2009,18.544857196277,0,12,"region1"
"5850",6,5850,-2.52908458050232,2009,22.0356066941749,0,11,"region1"
"5851",6,5851,-1.3414776603147,2009,18.6060866364278,0,4,"region1"
"5852",6,5852,0.765433455824717,2009,21.9944817202631,0,0,"region1"
"5853",6,5853,7.95643171700101,2009,22.0796120525338,0,4,"region1"
"5854",6,5854,1.41115509637405,2009,16.8001893036999,0,11,"region1"
"5855",6,5855,-0.196132172029548,2009,16.91785856965,0,0,"region1"
"5856",6,5856,-1.03512573097768,2009,21.7471058617812,0,16,"region1"
"5857",6,5857,2.25008581045505,2009,18.6746987018269,0,12,"region1"
"5858",6,5858,0.235680314435217,2009,22.7736825917382,0,9,"region1"
"5859",6,5859,1.32164864854286,2009,22.086766153574,0,4,"region1"
"5860",6,5860,-1.20552044833208,2009,23.4398062543478,0,24,"region1"
"5861",6,5861,1.85432200065671,2011,18.1009267917834,0,5,"region1"
"5862",6,5862,1.92765352152943,2011,17.9943670867942,0,11,"region1"
"5863",6,5863,2.98213999078867,2011,23.7367111977655,0,4,"region1"
"5864",6,5864,-2.51183578034966,2011,16.9422393843997,0,0,"region1"
"5865",6,5865,2.76654238559266,2011,18.1135834718589,0,11,"region1"
"5866",6,5866,-0.865755726347463,2011,19.6059440991376,0,10,"region1"
"5867",6,5867,1.98492583482141,2011,16.763401562348,0,6,"region1"
"5868",6,5868,-2.16633202592042,2011,16.3061932006385,0,9,"region1"
"5869",6,5869,2.88098258082326,2011,24.1003407109529,0,0,"region1"
"5870",6,5870,-1.07376572913559,2011,21.8871329471003,0,10,"region1"
"5871",6,5871,3.50543191169619,2011,18.5974113519769,0,16,"region1"
"5872",6,5872,-2.00759726657961,2011,18.5555632167961,0,15,"region1"
"5873",6,5873,0.531761352166852,2011,23.2873850457836,0,13,"region1"
"5874",6,5874,-2.75744477778641,2011,19.3876535661984,0,14,"region1"
"5875",6,5875,-0.222819467233385,2011,16.3606559995096,0,7,"region1"
"5876",6,5876,0.935529734356001,2011,23.9079220662825,0,12,"region1"
"5877",6,5877,1.02908165747341,2011,19.8537868380081,0,14,"region1"
"5878",6,5878,-2.93180538790684,2011,17.1708559149411,0,18,"region1"
"5879",6,5879,0.191406635934932,2011,22.4074783192482,0,15,"region1"
"5880",6,5880,-1.19559669898673,2011,21.1358686257154,0,8,"region1"
"5881",6,5881,1.90578113492777,2010,23.1670037899166,0,13,"region1"
"5882",6,5882,3.46467589227842,2010,23.2272360392381,0,8,"region1"
"5883",6,5883,-5.34015322186347,2010,18.2913799912203,0,8,"region1"
"5884",6,5884,3.25123205349667,2010,17.9196220058948,0,0,"region1"
"5885",6,5885,3.35525505133282,2010,16.5852230587043,0,6,"region1"
"5886",6,5886,-4.66392992488967,2010,23.4631235941779,0,7,"region1"
"5887",6,5887,-0.493685917457307,2010,16.2709970150609,0,19,"region1"
"5888",6,5888,1.92529549502069,2010,17.6363465692848,0,13,"region1"
"5889",6,5889,5.58648876239546,2010,17.6180594295729,0,18,"region1"
"5890",6,5890,8.08464392545832,2010,21.9584489264525,0,8,"region1"
"5891",6,5891,3.95119788624143,2010,18.5181349471677,0,12,"region1"
"5892",6,5892,-3.89890385379428,2010,18.181863691425,0,11,"region1"
"5893",6,5893,1.3332744152858,2010,18.2630006042309,0,13,"region1"
"5894",6,5894,2.74436904351954,2010,16.1728603746742,0,18,"region1"
"5895",6,5895,-1.62696492279994,2010,16.5189274160657,0,11,"region1"
"5896",6,5896,0.761568383030313,2010,16.319153117016,0,16,"region1"
"5897",6,5897,5.77857176897169,2010,24.8593462961726,0,5,"region1"
"5898",6,5898,4.12019201883638,2010,23.3277761442587,0,6,"region1"
"5899",6,5899,8.08313208638576,2010,21.4834788069129,0,8,"region1"
"5900",6,5900,2.10461407102918,2010,22.8800849369727,0,11,"region1"
"5901",6,5901,-0.690523759758053,2012,20.2535739096347,0,17,"region1"
"5902",6,5902,-1.85720501475462,2012,20.9519538702443,0,17,"region1"
"5903",6,5903,-0.976908546039942,2012,17.2225668386091,0,22,"region1"
"5904",6,5904,0.542467367789797,2012,18.3692103584763,0,16,"region1"
"5905",6,5905,6.37574848413612,2012,20.8617234432604,0,16,"region1"
"5906",6,5906,-2.50947778470443,2012,23.0970329865813,0,13,"region1"
"5907",6,5907,3.01881947816694,2012,20.1298570942599,0,3,"region1"
"5908",6,5908,0.133141104392582,2012,19.6909261534456,0,7,"region1"
"5909",6,5909,-10.132301172178,2012,17.9064457023051,0,13,"region1"
"5910",6,5910,5.17874296779012,2012,20.0022488043178,0,10,"region1"
"5911",6,5911,6.57980681155412,2012,24.3483280439395,0,2,"region1"
"5912",6,5912,-0.495706977021518,2012,20.5344628025778,0,9,"region1"
"5913",6,5913,4.47115402968643,2012,22.1852550623007,0,5,"region1"
"5914",6,5914,-2.84002520916859,2012,24.35146410577,0,14,"region1"
"5915",6,5915,1.68434392444899,2012,20.0070419558324,0,13,"region1"
"5916",6,5916,0.483796069162103,2012,21.903529324336,0,6,"region1"
"5917",6,5917,1.65655877436343,2012,19.1332038571127,0,13,"region1"
"5918",6,5918,2.17419833051698,2012,22.8117903738748,0,17,"region1"
"5919",6,5919,-4.30546150405683,2012,22.078824599972,0,15,"region1"
"5920",6,5920,-0.824204597389436,2012,21.7957998912316,0,9,"region1"
"5921",6,5921,1.64791911715358,2009,19.7252285180148,0,10,"region1"
"5922",6,5922,1.82268616648704,2009,20.6309245584998,0,14,"region1"
"5923",6,5923,0.911534341936752,2009,19.5798740668688,0,0,"region1"
"5924",6,5924,0.992105339945727,2009,24.7404152038507,0,15,"region1"
"5925",6,5925,0.0848796119704911,2009,22.5276638912037,0,8,"region1"
"5926",6,5926,-2.94802706170171,2009,20.4799479562789,0,15,"region1"
"5927",6,5927,-0.000441211440867276,2009,16.519006507704,0,3,"region1"
"5928",6,5928,0.669542371055295,2009,19.4344130272511,0,11,"region1"
"5929",6,5929,-5.87210050543523,2009,22.9528607693501,0,15,"region1"
"5930",6,5930,3.97700815516608,2009,20.9820817096625,0,6,"region1"
"5931",6,5931,-2.41261009913343,2009,24.985792519059,0,8,"region1"
"5932",6,5932,-7.26425065340658,2009,21.2352144268807,0,16,"region1"
"5933",6,5933,-0.592480415333216,2009,18.5764958863147,0,0,"region1"
"5934",6,5934,-6.04228885503601,2009,20.7883941370528,0,10,"region1"
"5935",6,5935,2.65165564402291,2009,22.5097181757446,0,8,"region1"
"5936",6,5936,3.15394528278794,2009,16.1629622816108,0,7,"region1"
"5937",6,5937,5.36462843696628,2009,24.9120993397664,0,8,"region1"
"5938",6,5938,-2.34514134166277,2009,17.572338063037,0,13,"region1"
"5939",6,5939,-1.29699606527632,2009,16.353203504812,0,16,"region1"
"5940",6,5940,3.68512869233605,2009,17.2893853527494,0,10,"region1"
"5941",6,5941,-1.01081033249346,2011,18.0249677891843,0,19,"region1"
"5942",6,5942,-2.91726134350251,2011,20.8550510942005,0,11,"region1"
"5943",6,5943,0.0333563645835328,2011,21.4224724301603,0,5,"region1"
"5944",6,5944,-0.516401521348128,2011,20.4574269664008,0,13,"region1"
"5945",6,5945,2.9255857827703,2011,19.6498150369152,0,10,"region1"
"5946",6,5946,-3.19087719172858,2011,24.3455465512816,0,6,"region1"
"5947",6,5947,-1.21004282775866,2011,18.5598131497391,0,9,"region1"
"5948",6,5948,-3.93698598417211,2011,24.7247778645251,0,2,"region1"
"5949",6,5949,-1.00891631215673,2011,22.2018239328172,0,12,"region1"
"5950",6,5950,-0.621725337234283,2011,16.9469875292853,0,14,"region1"
"5951",6,5951,3.28655143312281,2011,20.0179566103034,0,16,"region1"
"5952",6,5952,1.79969070338462,2011,18.3320551146753,0,11,"region1"
"5953",6,5953,-0.368755732853331,2011,17.2631203113124,0,11,"region1"
"5954",6,5954,2.44773351813582,2011,23.706906931242,0,4,"region1"
"5955",6,5955,-5.05222967758364,2011,24.0059847636148,0,12,"region1"
"5956",6,5956,1.38258663549321,2011,21.419411706971,0,10,"region1"
"5957",6,5957,-4.24981907783463,2011,17.386570259463,0,10,"region1"
"5958",6,5958,0.682202798682099,2011,21.4374723362271,0,13,"region1"
"5959",6,5959,-5.2013248364612,2011,20.6043304875493,0,9,"region1"
"5960",6,5960,-0.0154914670808876,2011,21.900547049474,0,11,"region1"
"5961",6,5961,-1.0049792324777,2010,23.8152360790409,0,12,"region1"
"5962",6,5962,-3.93526960736948,2010,21.5442775869742,0,7,"region1"
"5963",6,5963,-4.87457210735506,2010,17.1301656810101,0,5,"region1"
"5964",6,5964,3.31194854484064,2010,20.7264655183535,0,8,"region1"
"5965",6,5965,-2.98144777271133,2010,18.2125351685099,0,8,"region1"
"5966",6,5966,6.24422777236864,2010,16.8046389103401,0,9,"region1"
"5967",6,5967,-1.45145679425869,2010,18.5196123979986,0,8,"region1"
"5968",6,5968,0.292713060899446,2010,22.8954519892577,0,10,"region1"
"5969",6,5969,2.96682639910703,2010,19.8600909197703,0,8,"region1"
"5970",6,5970,-1.29363444485722,2010,23.3422863753513,0,10,"region1"
"5971",6,5971,-6.04999921231304,2010,21.4906049962156,0,14,"region1"
"5972",6,5972,-0.894491307292743,2010,19.7286844165064,0,9,"region1"
"5973",6,5973,4.61583576083192,2010,23.9956879727542,0,2,"region1"
"5974",6,5974,1.7151765987232,2010,18.3834182354622,0,12,"region1"
"5975",6,5975,-2.69550685281094,2010,18.151548120426,0,9,"region1"
"5976",6,5976,-2.20041474213822,2010,20.4146934591699,0,18,"region1"
"5977",6,5977,-0.107700886939156,2010,18.9321363477502,0,9,"region1"
"5978",6,5978,-0.801722834907617,2010,16.1008130470291,0,9,"region1"
"5979",6,5979,-1.27088796054919,2010,18.453265724238,0,13,"region1"
"5980",6,5980,-3.22861920421088,2010,17.5178495778237,0,8,"region1"
"5981",6,5981,-1.42073957173856,2012,19.9522571137641,0,12,"region1"
"5982",6,5982,0.0786271362012075,2012,17.9499916548375,0,18,"region1"
"5983",6,5983,-1.40712968170893,2012,22.3056252624374,0,11,"region1"
"5984",6,5984,-3.42920411947174,2012,19.3992054401897,0,14,"region1"
"5985",6,5985,1.40576232643628,2012,21.6327652612235,0,0,"region1"
"5986",6,5986,1.55436796222567,2012,21.9697965837549,0,12,"region1"
"5987",6,5987,2.05633322400023,2012,16.6014287727885,0,5,"region1"
"5988",6,5988,-1.42816072305288,2012,22.8143356225919,0,7,"region1"
"5989",6,5989,-2.78568547053141,2012,18.9888847281691,0,3,"region1"
"5990",6,5990,-6.59701990628234,2012,23.5684193898924,0,8,"region1"
"5991",6,5991,-2.60868284009451,2012,24.6412296583876,0,7,"region1"
"5992",6,5992,1.63024040200436,2012,17.5958682487253,0,15,"region1"
"5993",6,5993,0.820060960984406,2012,19.3323333971202,0,2,"region1"
"5994",6,5994,-0.771278841726272,2012,21.9396287521813,0,13,"region1"
"5995",6,5995,0.430009995291232,2012,18.4811460694764,0,3,"region1"
"5996",6,5996,2.54743113955053,2012,22.040723083308,0,0,"region1"
"5997",6,5997,0.112942843400921,2012,23.4022543998435,0,9,"region1"
"5998",6,5998,3.25315132691964,2012,16.7329539554194,0,5,"region1"
"5999",6,5999,-0.188548137824891,2012,19.1668002600782,0,11,"region1"
"6000",6,6000,-2.33560154897639,2012,18.5718693984672,0,6,"region1"
"6001",7,6001,-2.70797483447565,2009,18.2670689725783,0,3,"region2"
"6002",7,6002,0.734297745137798,2009,22.0556525604334,0,0,"region2"
"6003",7,6003,0.0678233061785892,2009,20.1472164327279,0,7,"region2"
"6004",7,6004,-5.51367843113989,2009,23.4690330873709,0,11,"region2"
"6005",7,6005,0.0479037833346977,2009,21.8726369400974,0,0,"region2"
"6006",7,6006,0.136933314617173,2009,17.9594204556197,0,8,"region2"
"6007",7,6007,-0.0635645097856446,2009,21.7609249106608,0,11,"region2"
"6008",7,6008,3.6070137058385,2009,17.7642130281311,0,7,"region2"
"6009",7,6009,-2.26623403216737,2009,23.8178399801254,0,13,"region2"
"6010",7,6010,-1.92672263883741,2009,20.908687856514,0,17,"region2"
"6011",7,6011,3.07768079427469,2009,16.7318399732467,0,11,"region2"
"6012",7,6012,-1.57989412104675,2009,22.7661166102625,0,16,"region2"
"6013",7,6013,0.0302157053350965,2009,16.9251847616397,0,7,"region2"
"6014",7,6014,6.28668097585347,2009,18.0655588756781,0,13,"region2"
"6015",7,6015,0.16695170548113,2009,16.9935420129914,0,12,"region2"
"6016",7,6016,1.94186181264082,2009,19.882359266514,0,11,"region2"
"6017",7,6017,-4.9239363768508,2009,18.5876804422587,0,7,"region2"
"6018",7,6018,-0.25424747320216,2009,18.5702594968025,0,7,"region2"
"6019",7,6019,1.87825890746014,2009,20.3810087968595,0,8,"region2"
"6020",7,6020,0.828320892316032,2009,22.9090184913948,0,8,"region2"
"6021",7,6021,1.866856809319,2011,23.6872985144146,0,9,"region2"
"6022",7,6022,3.07440120063854,2011,17.4231623294763,0,13,"region2"
"6023",7,6023,-3.27697822659613,2011,19.9359460915439,0,9,"region2"
"6024",7,6024,-2.93671055194165,2011,18.2682083121035,0,6,"region2"
"6025",7,6025,-0.918022750290403,2011,16.4112473712303,0,0,"region2"
"6026",7,6026,-0.388067847329244,2011,16.8105510647874,0,11,"region2"
"6027",7,6027,0.142881676516108,2011,19.9991060306784,0,1,"region2"
"6028",7,6028,0.311894716252777,2011,23.7063728824724,0,11,"region2"
"6029",7,6029,-1.24846535370452,2011,21.550497820368,0,15,"region2"
"6030",7,6030,5.18894996705631,2011,18.3397240301128,0,4,"region2"
"6031",7,6031,0.95734158550655,2011,17.7239890438505,0,15,"region2"
"6032",7,6032,-4.49016788284519,2011,24.2139909360558,0,0,"region2"
"6033",7,6033,-3.40790635193753,2011,18.3745190012269,0,10,"region2"
"6034",7,6034,-4.11771147148097,2011,23.3144540039357,0,0,"region2"
"6035",7,6035,5.43806929878227,2011,19.0347354484256,0,2,"region2"
"6036",7,6036,5.03087808629248,2011,16.2368619344197,0,1,"region2"
"6037",7,6037,1.02199326279389,2011,18.2448114468716,0,2,"region2"
"6038",7,6038,-1.50658980852955,2011,18.5231742144097,0,9,"region2"
"6039",7,6039,-4.43862795939474,2011,24.1965493836906,0,5,"region2"
"6040",7,6040,2.22167801846701,2011,21.8937443303876,0,7,"region2"
"6041",7,6041,-0.0527172774604132,2010,21.2287678339053,0,15,"region2"
"6042",7,6042,1.37470561770807,2010,23.1030264643487,0,5,"region2"
"6043",7,6043,1.24863245602314,2010,18.8817513301037,0,9,"region2"
"6044",7,6044,4.10150711963193,2010,24.4777277100366,0,4,"region2"
"6045",7,6045,-1.91749194147795,2010,24.6570354111027,0,13,"region2"
"6046",7,6046,-5.63185834724726,2010,24.7601093885023,0,8,"region2"
"6047",7,6047,-3.69359722855405,2010,20.5986330711748,0,5,"region2"
"6048",7,6048,-2.82831832827128,2010,24.0942877363414,0,3,"region2"
"6049",7,6049,0.571366079339809,2010,18.7944780951366,0,2,"region2"
"6050",7,6050,-1.40743742734522,2010,18.4357993341982,0,9,"region2"
"6051",7,6051,0.443997461911918,2010,16.5199569296092,0,7,"region2"
"6052",7,6052,0.53090539536325,2010,21.3108277283609,0,8,"region2"
"6053",7,6053,-4.06403060766752,2010,19.5769502620678,0,8,"region2"
"6054",7,6054,-0.188091992779558,2010,20.9370960479137,0,9,"region2"
"6055",7,6055,-2.30974514245001,2010,19.8232094771229,0,17,"region2"
"6056",7,6056,4.42123320172872,2010,19.4538537934422,0,7,"region2"
"6057",7,6057,-0.3021960419324,2010,16.8588942131028,0,7,"region2"
"6058",7,6058,4.07204188668107,2010,24.6667850061785,0,11,"region2"
"6059",7,6059,-0.984138794521613,2010,19.1611680213828,0,11,"region2"
"6060",7,6060,-0.514938681595415,2010,20.8317883100826,0,8,"region2"
"6061",7,6061,4.65211764314247,2012,23.0509632870089,0,0,"region2"
"6062",7,6062,4.16974490076643,2012,20.0980094245169,0,10,"region2"
"6063",7,6063,1.56928025429614,2012,22.3354441700503,0,7,"region2"
"6064",7,6064,0.170880980160489,2012,22.9208586546592,0,18,"region2"
"6065",7,6065,-3.25815744439896,2012,17.4410014941823,0,4,"region2"
"6066",7,6066,1.46253296660014,2012,17.0083731557243,0,3,"region2"
"6067",7,6067,0.389413278416918,2012,22.0688817538321,0,19,"region2"
"6068",7,6068,-0.120281756580449,2012,24.479358203942,0,10,"region2"
"6069",7,6069,-1.40662071216957,2012,18.8207687768154,0,15,"region2"
"6070",7,6070,-3.94832472554012,2012,16.3307543771807,0,8,"region2"
"6071",7,6071,-2.7207333706755,2012,19.0440513847861,0,3,"region2"
"6072",7,6072,-1.91541080699904,2012,21.0632142596878,0,13,"region2"
"6073",7,6073,5.51018438572724,2012,21.3675600783899,0,6,"region2"
"6074",7,6074,-2.0201652671163,2012,20.634348863503,0,5,"region2"
"6075",7,6075,2.01391263946515,2012,19.0268853099551,0,6,"region2"
"6076",7,6076,-0.0617511524792325,2012,18.5615514181554,0,12,"region2"
"6077",7,6077,1.96977032619522,2012,16.625290571712,0,15,"region2"
"6078",7,6078,-1.80877387508813,2012,21.482349263737,0,7,"region2"
"6079",7,6079,-3.93717023366845,2012,20.5503378987778,0,1,"region2"
"6080",7,6080,4.01784629830431,2012,18.6302886945195,0,11,"region2"
"6081",7,6081,0.518766074248405,2009,24.8981504908297,0,8,"region2"
"6082",7,6082,6.10651589894221,2009,16.4692173239309,0,5,"region2"
"6083",7,6083,3.66057105572949,2009,18.721260804683,0,3,"region2"
"6084",7,6084,-0.00702095283164348,2009,17.5756347368006,0,2,"region2"
"6085",7,6085,-2.8772146084905,2009,20.3737654159777,0,10,"region2"
"6086",7,6086,0.367413165260187,2009,24.6151716646273,0,9,"region2"
"6087",7,6087,2.5214745600557,2009,19.0661526257172,0,15,"region2"
"6088",7,6088,0.647134214392336,2009,18.8137341116089,0,12,"region2"
"6089",7,6089,1.81239375315177,2009,22.1462584987748,0,10,"region2"
"6090",7,6090,-1.81289392581069,2009,24.0850690091029,0,10,"region2"
"6091",7,6091,-3.3081246454416,2009,20.3481682843994,0,5,"region2"
"6092",7,6092,0.715944598549091,2009,24.0871450912673,0,11,"region2"
"6093",7,6093,-3.01057516158956,2009,21.53956373455,0,5,"region2"
"6094",7,6094,-3.8468155061625,2009,20.8818275742233,0,7,"region2"
"6095",7,6095,1.89153802041013,2009,16.0109288638923,0,1,"region2"
"6096",7,6096,1.36542736352434,2009,16.0626193189528,0,9,"region2"
"6097",7,6097,1.66085579362022,2009,24.7416290459223,0,0,"region2"
"6098",7,6098,0.955824539354079,2009,23.0041674987879,0,2,"region2"
"6099",7,6099,4.08741082719359,2009,16.8798981225118,0,7,"region2"
"6100",7,6100,-1.87770886688521,2009,17.2412420499604,0,12,"region2"
"6101",7,6101,-1.75931089004103,2011,17.7622969334479,0,19,"region2"
"6102",7,6102,2.66273976536848,2011,21.7043019528501,0,6,"region2"
"6103",7,6103,-1.26425044757758,2011,22.3460448656697,0,10,"region2"
"6104",7,6104,3.30518543526524,2011,24.9223495922051,0,6,"region2"
"6105",7,6105,-2.02238789157845,2011,21.0984106066171,0,14,"region2"
"6106",7,6106,2.87136583506922,2011,17.2076171233784,0,11,"region2"
"6107",7,6107,-4.48215863243836,2011,21.8177185114473,0,11,"region2"
"6108",7,6108,2.91602922137983,2011,23.3869710429572,0,12,"region2"
"6109",7,6109,4.30463468725138,2011,16.7723996695131,0,12,"region2"
"6110",7,6110,-2.30882755390465,2011,18.4985948030371,0,3,"region2"
"6111",7,6111,4.22763904912793,2011,17.2263762983494,0,5,"region2"
"6112",7,6112,-3.89092403500746,2011,24.5489847876597,0,12,"region2"
"6113",7,6113,-7.840153608581,2011,19.958786023315,0,4,"region2"
"6114",7,6114,0.920271956893024,2011,21.2607192862779,0,4,"region2"
"6115",7,6115,4.33661724523008,2011,21.8064178682398,0,1,"region2"
"6116",7,6116,0.107356257128727,2011,20.9058149277698,0,11,"region2"
"6117",7,6117,-1.51930862934196,2011,22.119054262992,0,12,"region2"
"6118",7,6118,9.90640619107225,2011,20.4234113446437,0,12,"region2"
"6119",7,6119,-5.83247689579956,2011,20.5491949152201,0,6,"region2"
"6120",7,6120,-1.87358110116107,2011,23.1443986352533,0,13,"region2"
"6121",7,6121,-6.76853780228531,2010,17.8509316786658,0,10,"region2"
"6122",7,6122,-2.87728891850314,2010,18.9092824957334,0,7,"region2"
"6123",7,6123,-0.380526741083995,2010,18.9563912432641,0,12,"region2"
"6124",7,6124,5.25969264352889,2010,19.7067021189723,0,12,"region2"
"6125",7,6125,3.6188109920269,2010,16.4753490884323,0,9,"region2"
"6126",7,6126,-5.40120568640329,2010,21.7768130868208,0,11,"region2"
"6127",7,6127,0.453699813367932,2010,18.0217958507128,0,17,"region2"
"6128",7,6128,-0.419849897282355,2010,21.6522696020547,0,6,"region2"
"6129",7,6129,4.40930443635154,2010,23.7750428353902,0,16,"region2"
"6130",7,6130,-0.886198844674095,2010,18.5533826395404,0,6,"region2"
"6131",7,6131,3.90365925784698,2010,24.319718194427,0,12,"region2"
"6132",7,6132,0.169501422628995,2010,16.410088124685,0,6,"region2"
"6133",7,6133,-2.64963428827525,2010,22.7574717458338,0,2,"region2"
"6134",7,6134,-2.20335237434973,2010,17.8501895114314,0,5,"region2"
"6135",7,6135,-0.481937812800757,2010,23.7463597343303,0,7,"region2"
"6136",7,6136,-2.62858474125153,2010,17.328295632964,0,7,"region2"
"6137",7,6137,-1.68836919683503,2010,18.9846600184683,0,12,"region2"
"6138",7,6138,-2.69685504708548,2010,18.0855221298989,0,8,"region2"
"6139",7,6139,-0.530752892122594,2010,21.1732560147066,0,16,"region2"
"6140",7,6140,2.41870188654363,2010,20.649628871819,0,8,"region2"
"6141",7,6141,-2.23509573305806,2012,19.2359171067365,0,6,"region2"
"6142",7,6142,-1.95043783993395,2012,16.6911309324205,0,8,"region2"
"6143",7,6143,-1.78644298280744,2012,24.8305386379361,0,6,"region2"
"6144",7,6144,-1.63962427762366,2012,20.2124198337551,0,10,"region2"
"6145",7,6145,0.166724011258981,2012,18.7703589424491,0,13,"region2"
"6146",7,6146,6.3598175207362,2012,18.2596780785825,0,6,"region2"
"6147",7,6147,-4.7092405511384,2012,20.2968557483982,0,15,"region2"
"6148",7,6148,3.48007982479762,2012,19.215871931985,0,3,"region2"
"6149",7,6149,1.67315985183902,2012,21.7466738270596,0,14,"region2"
"6150",7,6150,-0.319144887329967,2012,18.3109465613961,0,12,"region2"
"6151",7,6151,-4.14226244323508,2012,19.7388334553689,0,6,"region2"
"6152",7,6152,-0.758465242508982,2012,22.7995972444769,0,14,"region2"
"6153",7,6153,-1.87072560477046,2012,24.6277957390994,0,14,"region2"
"6154",7,6154,-1.32329542214112,2012,24.1132667246275,0,2,"region2"
"6155",7,6155,0.963331756709545,2012,17.0551899448037,0,11,"region2"
"6156",7,6156,-5.78850034081125,2012,21.6308167830575,0,12,"region2"
"6157",7,6157,-1.64646692919622,2012,22.5809239770751,0,8,"region2"
"6158",7,6158,1.35551388679689,2012,23.7556489994749,0,7,"region2"
"6159",7,6159,3.28248208229933,2012,21.7710750349797,0,4,"region2"
"6160",7,6160,0.726904962795448,2012,18.0187630748842,0,0,"region2"
"6161",7,6161,-0.277198994832411,2009,18.7429162394255,0,2,"region2"
"6162",7,6162,0.112888685472828,2009,24.5427474614698,0,10,"region2"
"6163",7,6163,4.74059063476679,2009,16.3532845599111,0,6,"region2"
"6164",7,6164,-1.58262615006735,2009,17.1395559690427,0,9,"region2"
"6165",7,6165,5.31468800825282,2009,17.9724753096234,0,6,"region2"
"6166",7,6166,-2.24221624102743,2009,22.6038638839964,0,11,"region2"
"6167",7,6167,-1.51777740002735,2009,16.6295581255108,0,10,"region2"
"6168",7,6168,-0.892020119313346,2009,17.4255460861605,0,8,"region2"
"6169",7,6169,1.99133506818426,2009,21.7613944145851,0,11,"region2"
"6170",7,6170,0.218235217702793,2009,22.9362256042659,0,2,"region2"
"6171",7,6171,1.09175338912615,2009,17.9138744720258,0,15,"region2"
"6172",7,6172,-2.00631773023961,2009,19.7069874305744,0,6,"region2"
"6173",7,6173,-2.58721563326575,2009,22.112331798533,0,0,"region2"
"6174",7,6174,0.41443913249266,2009,22.542734565679,0,15,"region2"
"6175",7,6175,-1.97097025584309,2009,23.5258929701522,0,3,"region2"
"6176",7,6176,6.55715961808431,2009,19.7441414988134,0,9,"region2"
"6177",7,6177,0.788487517372025,2009,23.5580734622199,0,11,"region2"
"6178",7,6178,4.38753212520745,2009,16.6464425139129,0,3,"region2"
